Symbol,Name,1D_Chart,Price_intraday,Change,Change_pct
^650984-USD-GRTR,MSCI BR LARGE/UTILITIES GRTR US,https://finance.yahoo.com/chart/%5E650984-USD-GRTR,872.52,+11.47,+1.33%
^NQUSM15102010N,Nasdaq Mid Cap Cable Television,https://finance.yahoo.com/chart/%5ENQUSM15102010N,789.62,+10.38,+1.33%
^DFEM-IV,DIMENSIONAL EMERGING MARKETS CO,https://finance.yahoo.com/chart/%5EDFEM-IV,26.19,+0.34,+1.33%
^656063-USD-STRD,MSCI EM EMEA SMALL/ENERGY,https://finance.yahoo.com/chart/%5E656063-USD-STRD,"2,673.81",+35.16,+1.33%
^722071-USD-GRTR,MSCI CHINA HEALTH CARE GRTR USD,https://finance.yahoo.com/chart/%5E722071-USD-GRTR,905.90,+11.91,+1.33%
^NQEMEA4520LMT,"Nasdaq EMEA Personal Care, Drug",https://finance.yahoo.com/chart/%5ENQEMEA4520LMT,"1,034.27",+13.60,+1.33%
^SPGTTFE,S&P Global Timber and Forestry,https://finance.yahoo.com/chart/%5ESPGTTFE,"2,250.30",+29.58,+1.33%
^110108-USD-GRTR,MSCI ACWI exUK/INFORMAT GRTR US,https://finance.yahoo.com/chart/%5E110108-USD-GRTR,"1,052.17",+13.83,+1.33%
^SP100WGT,S&P Global 100 (WM) (TR) GBP,https://finance.yahoo.com/chart/%5ESP100WGT,"11,183.09",+146.98,+1.33%
^722071-USD-NETR,MSCI CHINA HEALTH CARE NETR USD,https://finance.yahoo.com/chart/%5E722071-USD-NETR,898.64,+11.81,+1.33%
^NQFRSCT,The NASDAQ France Small Cap Ind,https://finance.yahoo.com/chart/%5ENQFRSCT,"1,457.77",+19.16,+1.33%
^600474-USD-GRTR,MSCI US PRIME MARKET GR GRTR US,https://finance.yahoo.com/chart/%5E600474-USD-GRTR,"14,037.80",+184.49,+1.33%
^650984-USD-NETR,MSCI BR LARGE/UTILITIES NETR US,https://finance.yahoo.com/chart/%5E650984-USD-NETR,840.68,+11.04,+1.33%
^656001-HKD-GRTR,MSCI CN SMALL/COMM SVC GRTR HKD,https://finance.yahoo.com/chart/%5E656001-HKD-GRTR,275.52,+3.62,+1.33%
^110108-USD-NETR,MSCI ACWI exUK/INFORMAT NETR US,https://finance.yahoo.com/chart/%5E110108-USD-NETR,839.50,+11.03,+1.33%
^DWMFRS,Dow Jones Middle East & Africa,https://finance.yahoo.com/chart/%5EDWMFRS,548.82,+7.21,+1.33%
^117842-PHP-NETR,MSCI PH/INDUSTRIALS NETR PHP,https://finance.yahoo.com/chart/%5E117842-PHP-NETR,320.48,+4.21,+1.33%
^650984-USD-STRD,MSCI BR LARGE/UTILITIES,https://finance.yahoo.com/chart/%5E650984-USD-STRD,345.80,+4.54,+1.33%
^NQEMMEAMCN,The NASDAQ EM MEA Mid Cap Index,https://finance.yahoo.com/chart/%5ENQEMMEAMCN,"1,215.25",+15.96,+1.33%
^INOV-NV,-,https://finance.yahoo.com/chart/%5EINOV-NV,28.90,+0.38,+1.33%
^INOV-TC,-,https://finance.yahoo.com/chart/%5EINOV-TC,"722,555.00","+9,490.00",+1.33%
^110761-USD-STRD,MSCI EASEA/MATERIALS,https://finance.yahoo.com/chart/%5E110761-USD-STRD,327.97,+4.31,+1.33%
^656001-HKD-STRD,MSCI CN SMALL/COMM SVC STRD HKD,https://finance.yahoo.com/chart/%5E656001-HKD-STRD,232.27,+3.05,+1.33%
^SE30,Dow Jones Sweden Titans 30 Inde,https://finance.yahoo.com/chart/%5ESE30,"2,040.02",+26.79,+1.33%
^117842-PHP-STRD,MSCI PH/INDUSTRIALS STRD PHP,https://finance.yahoo.com/chart/%5E117842-PHP-STRD,254.46,+3.34,+1.33%
^117842-PHP-GRTR,MSCI PH/INDUSTRIALS GRTR PHP,https://finance.yahoo.com/chart/%5E117842-PHP-GRTR,352.77,+4.63,+1.33%
^746070-USD-STRD,MSCI WORLD SELECT TOP 30 ROBOTI,https://finance.yahoo.com/chart/%5E746070-USD-STRD,"6,513.16",+85.49,+1.33%
^707828-USD-NETR,MSCI UNITED KINGDOM SEL NETR US,https://finance.yahoo.com/chart/%5E707828-USD-NETR,"5,721.89",+75.09,+1.33%
^707828-USD-STRD,MSCI UNITED KINGDOM SELECT QUAL,https://finance.yahoo.com/chart/%5E707828-USD-STRD,"1,859.35",+24.40,+1.33%
^110761-USD-NETR,MSCI EASEA/MATERIALS NETR USD,https://finance.yahoo.com/chart/%5E110761-USD-NETR,693.02,+9.10,+1.33%
^650250-USD-NETR,MSCI USA LARGE GROWTH NETR USD,https://finance.yahoo.com/chart/%5E650250-USD-NETR,"8,975.01",+117.81,+1.33%
^NQFRSCN,The NASDAQ France Small Cap Ind,https://finance.yahoo.com/chart/%5ENQFRSCN,"1,335.15",+17.54,+1.33%
^INOV-NV,-,https://finance.yahoo.com/chart/%5EINOV-NV,28.90,+0.38,+1.33%
^INOV-TC,-,https://finance.yahoo.com/chart/%5EINOV-TC,"722,555.00","+9,490.00",+1.33%
^650250-USD-STRD,MSCI USA LARGE GROWTH,https://finance.yahoo.com/chart/%5E650250-USD-STRD,"7,807.60",+102.48,+1.33%
^110761-USD-STRD,MSCI EASEA/MATERIALS,https://finance.yahoo.com/chart/%5E110761-USD-STRD,327.97,+4.31,+1.33%
^132981-USD-STRD,MSCI EUROPE/REAL ESTATE,https://finance.yahoo.com/chart/%5E132981-USD-STRD,556.60,+7.31,+1.33%
^RENEW-MX,-,https://finance.yahoo.com/chart/%5ERENEW-MX,833.75,+10.95,+1.33%
^656001-HKD-STRD,MSCI CN SMALL/COMM SVC STRD HKD,https://finance.yahoo.com/chart/%5E656001-HKD-STRD,232.27,+3.05,+1.33%
^722071-USD-NETR,MSCI CHINA HEALTH CARE NETR USD,https://finance.yahoo.com/chart/%5E722071-USD-NETR,898.63,+11.80,+1.33%
^NQMEASC,The NASDAQ MEA Small Cap Indexe,https://finance.yahoo.com/chart/%5ENQMEASC,"1,731.53",+22.74,+1.33%
^109985-USD-STRD,MSCI ACWI exJP/CONSUMER DISCR,https://finance.yahoo.com/chart/%5E109985-USD-STRD,478.08,+6.28,+1.33%
^117842-PHP-STRD,MSCI PH/INDUSTRIALS STRD PHP,https://finance.yahoo.com/chart/%5E117842-PHP-STRD,254.46,+3.34,+1.33%
^117842-PHP-GRTR,MSCI PH/INDUSTRIALS GRTR PHP,https://finance.yahoo.com/chart/%5E117842-PHP-GRTR,352.77,+4.63,+1.33%
^732037-CAD-NETR,MSCI ACWI IMI AUTONOM T NETR CA,https://finance.yahoo.com/chart/%5E732037-CAD-NETR,"4,614.87",+60.56,+1.33%
^110761-USD-GRTR,MSCI EASEA/MATERIALS GRTR USD,https://finance.yahoo.com/chart/%5E110761-USD-GRTR,777.57,+10.21,+1.33%
^NQMEASCT,The NASDAQ MEA Small Cap Indexe,https://finance.yahoo.com/chart/%5ENQMEASCT,"2,625.93",+34.46,+1.33%
^CRSPCDT,CRSP US Consumer Discretionary,https://finance.yahoo.com/chart/%5ECRSPCDT,"6,241.38",+81.89,+1.33%
^NQPTN,NASDQ PORTUGAL NTR IDX,https://finance.yahoo.com/chart/%5ENQPTN,"1,315.70",+17.26,+1.33%
^NQGB5020LMN,Nasdaq United Kingdom Industria,https://finance.yahoo.com/chart/%5ENQGB5020LMN,"1,697.48",+22.27,+1.33%
^NQGB50LM,Nasdaq United Kingdom Industria,https://finance.yahoo.com/chart/%5ENQGB50LM,"1,270.42",+16.66,+1.33%
^737433-EUR-NETR,MSCI WORLD IMI DIGITAL NETR EUR,https://finance.yahoo.com/chart/%5E737433-EUR-NETR,"17,089.40",+224.19,+1.33%
^KRBN-IV,KRANESHARES GLOBAL CARBON STRAT,https://finance.yahoo.com/chart/%5EKRBN-IV,29.68,+0.39,+1.33%
^NYSTMPL,NYSE Poland Total Market Index,https://finance.yahoo.com/chart/%5ENYSTMPL,133.00,+1.74,+1.33%
^SPXT2UUT,S&P 500 Top 20 Select Uncapped,https://finance.yahoo.com/chart/%5ESPXT2UUT,"7,686.45",+100.75,+1.33%
^NQUSB551020LMN,Nasdaq US Industrial Metals and,https://finance.yahoo.com/chart/%5ENQUSB551020LMN,"1,871.49",+24.53,+1.33%
^SP400-201020,S&P 400 -Building Products (Ind,https://finance.yahoo.com/chart/%5ESP400-201020,"2,723.09",+35.69,+1.33%
^NYACPT,NYSE Portugal Listed All Cap In,https://finance.yahoo.com/chart/%5ENYACPT,51.41,+0.67,+1.33%
^NQUSB551020N,Nasdaq US Benchmark Industrial,https://finance.yahoo.com/chart/%5ENQUSB551020N,"1,577.96",+20.68,+1.33%
^SP1500-25203010,"S&P Composite 1500 Apparel, Acc",https://finance.yahoo.com/chart/%5ESP1500-25203010,349.50,+4.58,+1.33%
^SPGTTFTE,S&P Global Timber and Forestry,https://finance.yahoo.com/chart/%5ESPGTTFTE,"4,166.46",+54.58,+1.33%
^HDLB-IV,ETRACS MONTHLY PAY 2X LEVERAGED,https://finance.yahoo.com/chart/%5EHDLB-IV,13.71,+0.18,+1.33%
^EVLU-IV,-,https://finance.yahoo.com/chart/%5EEVLU-IV,24.46,+0.32,+1.33%
^705111-USD-STRD,MSCI ITALY FACTOR MIX A-SERIES,https://finance.yahoo.com/chart/%5E705111-USD-STRD,"1,126.26",+14.75,+1.33%
^NQSELMT,NASDAQ Sweden Large Mid Cap TR,https://finance.yahoo.com/chart/%5ENQSELMT,"1,712.40",+22.43,+1.33%
^NQEMEA4520LM,"Nasdaq EMEA Personal Care, Drug",https://finance.yahoo.com/chart/%5ENQEMEA4520LM,901.77,+11.81,+1.33%
^731687-USD-STRD,MSCI EUROPE REAL ESTATE 20/35 C,https://finance.yahoo.com/chart/%5E731687-USD-STRD,556.82,+7.29,+1.33%
^132981-USD-NETR,MSCI EUROPE/REAL ESTATE NETR US,https://finance.yahoo.com/chart/%5E132981-USD-NETR,724.92,+9.49,+1.33%
^106752-USD-STRD,MSCI ACWI/INFORMATION TECH,https://finance.yahoo.com/chart/%5E106752-USD-STRD,772.28,+10.11,+1.33%
^WBIF-TC,WBI BullBear Value 3000 ETF Tot,https://finance.yahoo.com/chart/%5EWBIF-TC,"16,827.51",+220.26,+1.33%
^737301-GBP-STRD,MSCI UK SUSTAINABLE SEL STRD GB,https://finance.yahoo.com/chart/%5E737301-GBP-STRD,"2,710.60",+35.47,+1.33%
^650698-USD-STRD,MSCI WRLD LARGE/CONSUMER DISCR,https://finance.yahoo.com/chart/%5E650698-USD-STRD,"4,250.53",+55.60,+1.33%
^BKCCHT,S&P Switzerland Classic ADR Ind,https://finance.yahoo.com/chart/%5EBKCCHT,"3,547.56",+46.42,+1.33%
^650698-USD-NETR,MSCI WRLD LARGE/CONSUME NETR US,https://finance.yahoo.com/chart/%5E650698-USD-NETR,"5,335.67",+69.79,+1.33%
^CLESGRV,CRSP ISS US Large Cap ESG Remai,https://finance.yahoo.com/chart/%5ECLESGRV,"1,338.95",+17.52,+1.33%
^NY2LGOOG,ICE Leveraged 2x GOOG Index,https://finance.yahoo.com/chart/%5ENY2LGOOG,316.25,+4.15,+1.33%
^NQMEASCN,The NASDAQ MEA Small Cap Indexe,https://finance.yahoo.com/chart/%5ENQMEASCN,"2,410.24",+31.52,+1.33%
^NQEMEA4520LMT,"Nasdaq EMEA Personal Care, Drug",https://finance.yahoo.com/chart/%5ENQEMEA4520LMT,"1,034.20",+13.52,+1.32%
^SPSIOS,S&P OIL and GAS EQPT and SE,https://finance.yahoo.com/chart/%5ESPSIOS,912.36,+11.93,+1.32%
^982600-CHF-GRTR,MSCI UNITED KINGDOM GRTR CHF,https://finance.yahoo.com/chart/%5E982600-CHF-GRTR,"2,460.67",+32.17,+1.32%
^NQUSB40301010T,Nasdaq US Benchmark Entertainme,https://finance.yahoo.com/chart/%5ENQUSB40301010T,"1,250.01",+16.34,+1.32%
^NYMCGBT,NYSE U.K. Listed Mid Cap Index,https://finance.yahoo.com/chart/%5ENYMCGBT,373.75,+4.88,+1.32%
^NQUSM15102010T,Nasdaq Mid Cap Cable Television,https://finance.yahoo.com/chart/%5ENQUSM15102010T,814.22,+10.64,+1.32%
^NYMETAN,Nasdaq Yewno Metaverse Net Tota,https://finance.yahoo.com/chart/%5ENYMETAN,"1,475.43",+19.27,+1.32%
^NQEU4520LM,"Nasdaq Europe Personal Care, Dr",https://finance.yahoo.com/chart/%5ENQEU4520LM,886.49,+11.58,+1.32%
^701926-USD-STRD,MSCI ACWI SELECT MET &amp; MIN,https://finance.yahoo.com/chart/%5E701926-USD-STRD,745.18,+9.73,+1.32%
^EGUS-IV,ISHARES ESG AWARE MSCI USA GROW,https://finance.yahoo.com/chart/%5EEGUS-IV,45.17,+0.59,+1.32%
^SP500-15104050,S&P 500 Steel (Sub Ind),https://finance.yahoo.com/chart/%5ESP500-15104050,321.61,+4.20,+1.32%
^664288-USD-GRTR,MSCI SWEDEN IMI VALUE GRTR USD,https://finance.yahoo.com/chart/%5E664288-USD-GRTR,"2,532.08",+33.05,+1.32%
^664288-USD-STRD,MSCI SWEDEN IMI VALUE,https://finance.yahoo.com/chart/%5E664288-USD-STRD,"1,221.29",+15.94,+1.32%
^664288-USD-NETR,MSCI SWEDEN IMI VALUE NETR USD,https://finance.yahoo.com/chart/%5E664288-USD-NETR,"2,020.28",+26.36,+1.32%
^JADE-IV,JPMORGAN ACTIVE DEVELOPING MARK,https://finance.yahoo.com/chart/%5EJADE-IV,47.17,+0.62,+1.32%
^650317-AUD-GRTR,MSCI AU LARGE/INDUSTRIA GRTR AU,https://finance.yahoo.com/chart/%5E650317-AUD-GRTR,"2,174.46",+28.37,+1.32%
^731687-USD-NETR,MSCI EUROPE REAL ESTATE NETR US,https://finance.yahoo.com/chart/%5E731687-USD-NETR,725.21,+9.46,+1.32%
^701926-USD-GRTR,MSCI ACWI SELECT MET &a GRTR US,https://finance.yahoo.com/chart/%5E701926-USD-GRTR,"1,267.31",+16.54,+1.32%
^NQUSS55102010N,Nasdaq US Small Cap Iron and St,https://finance.yahoo.com/chart/%5ENQUSS55102010N,"4,868.40",+63.51,+1.32%
^NQUSS55102010T,Nasdaq US Small Cap Iron and St,https://finance.yahoo.com/chart/%5ENQUSS55102010T,"5,152.90",+67.22,+1.32%
^NQUSS55102010,Nasdaq US Small Cap Iron and St,https://finance.yahoo.com/chart/%5ENQUSS55102010,"4,134.72",+53.94,+1.32%
^650317-AUD-NETR,MSCI AU LARGE/INDUSTRIA NETR AU,https://finance.yahoo.com/chart/%5E650317-AUD-NETR,"1,932.58",+25.21,+1.32%
^117881-PHP-GRTR,MSCI PH/UTILITIES GRTR PHP,https://finance.yahoo.com/chart/%5E117881-PHP-GRTR,288.24,+3.76,+1.32%
^132981-USD-GRTR,MSCI EUROPE/REAL ESTATE GRTR US,https://finance.yahoo.com/chart/%5E132981-USD-GRTR,759.79,+9.91,+1.32%
^117881-PHP-NETR,MSCI PH/UTILITIES NETR PHP,https://finance.yahoo.com/chart/%5E117881-PHP-NETR,464.58,+6.06,+1.32%
^JJCTFRD-NV,Barclays Bank PLC iPath Copper,https://finance.yahoo.com/chart/%5EJJCTFRD-NV,51.49,+0.67,+1.32%
^SP400-40101015,S&P 400 Regional Banks (Sub Ind,https://finance.yahoo.com/chart/%5ESP400-40101015,198.57,+2.59,+1.32%
^701926-USD-NETR,MSCI ACWI SELECT MET &a NETR US,https://finance.yahoo.com/chart/%5E701926-USD-NETR,"1,217.78",+15.89,+1.32%
^722069-USD-GRTR,MSCI CHINA CONSUMER DIS GRTR US,https://finance.yahoo.com/chart/%5E722069-USD-GRTR,"1,497.05",+19.52,+1.32%
^737139-USD-GRTR,MSCI USA IMI DIGITAL EC GRTR US,https://finance.yahoo.com/chart/%5E737139-USD-GRTR,"10,179.18",+132.70,+1.32%
^650317-AUD-STRD,MSCI AU LARGE/INDUSTRIA STRD AU,https://finance.yahoo.com/chart/%5E650317-AUD-STRD,"1,105.91",+14.42,+1.32%
^700829-USD-STRD,MSCI UK VALUE WEIGHTED,https://finance.yahoo.com/chart/%5E700829-USD-STRD,"1,175.66",+15.33,+1.32%
^NQEMEA4520LMN,"Nasdaq EMEA Personal Care, Drug",https://finance.yahoo.com/chart/%5ENQEMEA4520LMN,"1,024.73",+13.36,+1.32%
^NYMCGB,NYSE U.K. Listed Mid Cap Index,https://finance.yahoo.com/chart/%5ENYMCGB,172.47,+2.25,+1.32%
^106215-USD-NETR,MSCI HONG KONG SMALL CA NETR US,https://finance.yahoo.com/chart/%5E106215-USD-NETR,217.10,+2.83,+1.32%
^732037-CAD-GRTR,MSCI ACWI IMI AUTONOM T GRTR CA,https://finance.yahoo.com/chart/%5E732037-CAD-GRTR,"4,732.09",+61.66,+1.32%
^NQEMMEAMCT,The NASDAQ EM MEA Mid Cap Index,https://finance.yahoo.com/chart/%5ENQEMMEAMCT,"1,314.05",+17.13,+1.32%
^RND-IV,-,https://finance.yahoo.com/chart/%5ERND-IV,25.34,+0.33,+1.32%
^732037-CAD-STRD,MSCI ACWI IMI AUTONOM T STRD CA,https://finance.yahoo.com/chart/%5E732037-CAD-STRD,"4,265.97",+55.58,+1.32%
^700829-USD-NETR,MSCI UK VALUE WEIGHTED NETR USD,https://finance.yahoo.com/chart/%5E700829-USD-NETR,"2,169.86",+28.28,+1.32%
^982600-CHF-NETR,MSCI UNITED KINGDOM NETR CHF,https://finance.yahoo.com/chart/%5E982600-CHF-NETR,"1,824.35",+23.78,+1.32%
^NYTMGBT,NYSE U.K. Listed Total Market I,https://finance.yahoo.com/chart/%5ENYTMGBT,248.55,+3.24,+1.32%
^982600-CHF-STRD,MSCI UNITED KINGDOM STRD CHF,https://finance.yahoo.com/chart/%5E982600-CHF-STRD,260.90,+3.40,+1.32%
^NQPLLCT,The NASDAQ Pol and Large Cap I,https://finance.yahoo.com/chart/%5ENQPLLCT,817.39,+10.65,+1.32%
^117881-PHP-STRD,MSCI PH/UTILITIES STRD PHP,https://finance.yahoo.com/chart/%5E117881-PHP-STRD,130.55,+1.70,+1.32%
^DJC2ICLP,Dow Jones Commodity Index 2X In,https://finance.yahoo.com/chart/%5EDJC2ICLP,0.38,+0.00,+1.32%
^VUG-IV,Vanguard Growth ETF (Intraday I,https://finance.yahoo.com/chart/%5EVUG-IV,415.84,+5.41,+1.32%
^NQEMASIA4040T,NASDAQ EM Asia Retail TR Index,https://finance.yahoo.com/chart/%5ENQEMASIA4040T,941.45,+12.25,+1.32%
^CGIE-NV,CAPITAL GROUP INTERNATIONAL EQU,https://finance.yahoo.com/chart/%5ECGIE-NV,27.83,+0.36,+1.32%
^NQEMMEAMC,The NASDAQ EM MEA Mid Cap Index,https://finance.yahoo.com/chart/%5ENQEMMEAMC,843.69,+10.98,+1.32%
^NQEMASIA4040N,NASDAQ EM Asia Retail NTR Index,https://finance.yahoo.com/chart/%5ENQEMASIA4040N,921.45,+11.99,+1.32%
^JJCTF-TC,Barclays Bank PLC iPath Copper,https://finance.yahoo.com/chart/%5EJJCTF-TC,"12,521.65",+162.93,+1.32%
^701712-USD-NETR,MSCI UNITED KINGDOM HIG NETR US,https://finance.yahoo.com/chart/%5E701712-USD-NETR,"2,436.94",+31.71,+1.32%
^NYSACPLT,NYSE Poland All Cap Index (TR),https://finance.yahoo.com/chart/%5ENYSACPLT,296.48,+3.84,+1.31%
^113297-USD-NETR,MSCI WORLD exEMU/CONSUM NETR US,https://finance.yahoo.com/chart/%5E113297-USD-NETR,739.42,+9.58,+1.31%
^SPXT2UUP,S&P 500 Top 20 Select Uncapped,https://finance.yahoo.com/chart/%5ESPXT2UUP,"5,200.52",+67.40,+1.31%
^NQPTN,NASDQ PORTUGAL NTR IDX,https://finance.yahoo.com/chart/%5ENQPTN,"1,315.49",+17.05,+1.31%
^NYTMPT,NYSE Portugal Listed Total Mark,https://finance.yahoo.com/chart/%5ENYTMPT,51.35,+0.67,+1.31%
^656063-USD-NETR,MSCI EM EMEA SMALL/ENER NETR US,https://finance.yahoo.com/chart/%5E656063-USD-NETR,"4,903.38",+63.50,+1.31%
^NQDM10N,Nasdaq Developed Markets Techno,https://finance.yahoo.com/chart/%5ENQDM10N,"9,052.87",+117.23,+1.31%
^FNDF-EU,SCHWAB FUNDAMENTAL INTERNATIONA,https://finance.yahoo.com/chart/%5EFNDF-EU,"236,624.05","+3,063.95",+1.31%
^ITDOWD,Dow Jones Italy Index (USD),https://finance.yahoo.com/chart/%5EITDOWD,181.53,+2.35,+1.31%
^SP500-25301010,S&P 500 Casinos & Gaming (Sub I,https://finance.yahoo.com/chart/%5ESP500-25301010,560.83,+7.26,+1.31%
^GPIQ-IV,-,https://finance.yahoo.com/chart/%5EGPIQ-IV,49.50,+0.64,+1.31%
^LOUP-NV,Innovator Loup Frontier Tech ET,https://finance.yahoo.com/chart/%5ELOUP-NV,57.47,+0.74,+1.31%
^NQDMEU4520T,"Nasdaq DM Europe Personal Care,",https://finance.yahoo.com/chart/%5ENQDMEU4520T,"1,005.90",+13.01,+1.31%
^656063-USD-STRD,MSCI EM EMEA SMALL/ENERGY,https://finance.yahoo.com/chart/%5E656063-USD-STRD,"2,673.23",+34.58,+1.31%
^731687-USD-GRTR,MSCI EUROPE REAL ESTATE GRTR US,https://finance.yahoo.com/chart/%5E731687-USD-GRTR,760.06,+9.83,+1.31%
^FINX-IV,GLOBAL X FDS FINTECH ETF INTRAD,https://finance.yahoo.com/chart/%5EFINX-IV,32.33,+0.42,+1.31%
^135776-EUR-NETR,MSCI EUROPE/EQUITY REIT NETR EU,https://finance.yahoo.com/chart/%5E135776-EUR-NETR,836.92,+10.82,+1.31%
^746052-EUR-DIV,WORLD IMI DIGITAL ECO SE DIV EU,https://finance.yahoo.com/chart/%5E746052-EUR-DIV,"9,551.60",+123.51,+1.31%
^737433-EUR-GRTR,MSCI WORLD IMI DIGITAL GRTR EUR,https://finance.yahoo.com/chart/%5E737433-EUR-GRTR,"17,598.18",+227.55,+1.31%
^115482-EUR-GRTR,MSCI FR/COMM SVC GRTR EUR,https://finance.yahoo.com/chart/%5E115482-EUR-GRTR,123.77,+1.60,+1.31%
^NQUSB40301010LMT,Nasdaq US Entertainment Large M,https://finance.yahoo.com/chart/%5ENQUSB40301010LMT,"1,230.01",+15.90,+1.31%
^NQUSM50101035,Nasdaq Mid Cap Building Materia,https://finance.yahoo.com/chart/%5ENQUSM50101035,"6,344.31",+82.00,+1.31%
^NQGB50LMT,Nasdaq United Kingdom Industria,https://finance.yahoo.com/chart/%5ENQGB50LMT,"1,647.27",+21.28,+1.31%
^NQPTT,NASDQ PORTUGAL TR IDX,https://finance.yahoo.com/chart/%5ENQPTT,"1,489.49",+19.25,+1.31%
^NQGB5020LM,Nasdaq United Kingdom Industria,https://finance.yahoo.com/chart/%5ENQGB5020LM,"1,311.00",+16.94,+1.31%
^NQGB50LMN,Nasdaq United Kingdom Industria,https://finance.yahoo.com/chart/%5ENQGB50LMN,"1,641.96",+21.21,+1.31%
^DWCIDM,Dow Jones U.S. Industrial Metal,https://finance.yahoo.com/chart/%5EDWCIDM,"4,899.87",+63.29,+1.31%
^NQPH50LMT,Nasdaq Philippines Industrials,https://finance.yahoo.com/chart/%5ENQPH50LMT,"1,195.22",+15.44,+1.31%
^NQPH50LM,Nasdaq Philippines Industrials,https://finance.yahoo.com/chart/%5ENQPH50LM,"1,156.67",+14.94,+1.31%
^NQPH50LMN,Nasdaq Philippines Industrials,https://finance.yahoo.com/chart/%5ENQPH50LMN,"1,181.77",+15.27,+1.31%
^NQMEASC,The NASDAQ MEA Small Cap Indexe,https://finance.yahoo.com/chart/%5ENQMEASC,"1,731.15",+22.36,+1.31%
^OMXS30ESGEXP,OMX Stockholm 30 ESG Responsibl,https://finance.yahoo.com/chart/%5EOMXS30ESGEXP,"2,562.81",+33.10,+1.31%
^SPGTIHCT,S&P Global Infrastructure CHF H,https://finance.yahoo.com/chart/%5ESPGTIHCT,"2,211.77",+28.56,+1.31%
^SP600-40301020,S&P 600 Life & Health Insurance,https://finance.yahoo.com/chart/%5ESP600-40301020,187.36,+2.42,+1.31%
^NYSCNL,NYSE Netherlands Listed Small C,https://finance.yahoo.com/chart/%5ENYSCNL,190.79,+2.46,+1.31%
^NYSACPLN,NYSE Poland All Cap Index (NTR),https://finance.yahoo.com/chart/%5ENYSACPLN,257.48,+3.32,+1.31%
^NYTMPTN,NYSE Portugal Listed Total Mark,https://finance.yahoo.com/chart/%5ENYTMPTN,102.91,+1.33,+1.31%
^NQDMEU4520,"Nasdaq DM Europe Personal Care,",https://finance.yahoo.com/chart/%5ENQDMEU4520,878.32,+11.34,+1.31%
^SX50GI,OMX Stockholm Industrials GI,https://finance.yahoo.com/chart/%5ESX50GI,"5,705.66",+73.65,+1.31%
^735584-GBP-GRTR,MSCI USA SELECT ESG CLI GRTR GB,https://finance.yahoo.com/chart/%5E735584-GBP-GRTR,"7,145.85",+92.24,+1.31%
^OMXS30CAPGI,OMX Stockholm 30 Cap_GI,https://finance.yahoo.com/chart/%5EOMXS30CAPGI,480.38,+6.20,+1.31%
^NYSCNLN,NYSE Netherlands Listed Small C,https://finance.yahoo.com/chart/%5ENYSCNLN,358.17,+4.62,+1.31%
^105825-USD-STRD,MSCI USA GROWTH,https://finance.yahoo.com/chart/%5E105825-USD-STRD,"14,499.08",+187.02,+1.31%
^PTDOW,Dow Jones Portugal Index,https://finance.yahoo.com/chart/%5EPTDOW,140.24,+1.81,+1.31%
^NYSCNLT,NYSE Netherlands Listed Small C,https://finance.yahoo.com/chart/%5ENYSCNLT,411.13,+5.31,+1.31%
^105825-USD-NETR,MSCI USA GROWTH NETR USD,https://finance.yahoo.com/chart/%5E105825-USD-NETR,"27,301.28",+352.14,+1.31%
^NQPT,The NASDAQ Portugal Indexed mar,https://finance.yahoo.com/chart/%5ENQPT,912.92,+11.78,+1.31%
^106678-EUR-STRD,MSCI EUROPE/CHEMICALS STRD EUR,https://finance.yahoo.com/chart/%5E106678-EUR-STRD,420.82,+5.43,+1.31%
^132084-EUR-STRD,MSCI EMU/REAL ESTATE STRD EUR,https://finance.yahoo.com/chart/%5E132084-EUR-STRD,526.29,+6.79,+1.31%
^132084-EUR-GRTR,MSCI EMU/REAL ESTATE GRTR EUR,https://finance.yahoo.com/chart/%5E132084-EUR-GRTR,728.04,+9.39,+1.31%
^650249-GBP-NETR,MSCI UNITED KINGDOM LAR NETR GB,https://finance.yahoo.com/chart/%5E650249-GBP-NETR,"3,030.40",+39.07,+1.31%
^NQPLLCN,The NASDAQ Pol and Large Cap I,https://finance.yahoo.com/chart/%5ENQPLLCN,754.00,+9.72,+1.31%
^707828-USD-NETR,MSCI UNITED KINGDOM SEL NETR US,https://finance.yahoo.com/chart/%5E707828-USD-NETR,"5,720.54",+73.74,+1.31%
^SPTER2ET,S&P Transatlantic 100 ESG Selec,https://finance.yahoo.com/chart/%5ESPTER2ET,"1,026.11",+13.23,+1.31%
^DWM-EU,WisdomTree International Equity,https://finance.yahoo.com/chart/%5EDWM-EU,"163,663.69","+2,109.62",+1.31%
^NQGB5020LMT,Nasdaq United Kingdom Industria,https://finance.yahoo.com/chart/%5ENQGB5020LMT,"1,702.20",+21.94,+1.31%
^SP600-253020,S&P 600 Diversified Consumer Se,https://finance.yahoo.com/chart/%5ESP600-253020,220.36,+2.84,+1.31%
^NYMCGBT,NYSE U.K. Listed Mid Cap Index,https://finance.yahoo.com/chart/%5ENYMCGBT,373.68,+4.81,+1.31%
^NYTMPTT,NYSE Portugal Listed Total Mark,https://finance.yahoo.com/chart/%5ENYTMPTT,128.20,+1.65,+1.31%
^651055-USD-GRTR,MSCI EM ASIA LARGE/ENER GRTR US,https://finance.yahoo.com/chart/%5E651055-USD-GRTR,"2,101.61",+27.07,+1.30%
